time,open,high,low,close,tick_volume
2024-11-04 06:04:00,1.0902,1.09027,1.09019,1.09025,14
2024-11-04 06:05:00,1.09025,1.09025,1.09017,1.09022,17
2024-11-04 06:06:00,1.09022,1.09026,1.0902,1.09022,19
2024-11-04 06:07:00,1.09021,1.09028,1.09021,1.09022,19
2024-11-04 06:08:00,1.09022,1.09024,1.09016,1.09017,12
2024-11-04 06:09:00,1.09019,1.09022,1.09017,1.09017,19
2024-11-04 06:10:00,1.09017,1.09017,1.0901,1.0901,7
2024-11-04 06:11:00,1.09011,1.09011,1.09008,1.09008,12
2024-11-04 06:12:00,1.0901,1.0901,1.08997,1.09002,20
2024-11-04 06:13:00,1.09002,1.09006,1.09001,1.09005,14
2024-11-04 06:14:00,1.09005,1.09006,1.09,1.09001,20
2024-11-04 06:15:00,1.09001,1.09001,1.08987,1.08987,13
2024-11-04 06:16:00,1.08989,1.08991,1.08983,1.08985,16
2024-11-04 06:17:00,1.08985,1.08991,1.08985,1.08985,16
2024-11-04 06:18:00,1.08985,1.08991,1.08985,1.08991,18
2024-11-04 06:19:00,1.08991,1.08993,1.0899,1.08991,15
2024-11-04 06:20:00,1.0899,1.08992,1.0899,1.08992,11
2024-11-04 06:21:00,1.0899,1.08993,1.0899,1.08992,18
2024-11-04 06:22:00,1.08992,1.08992,1.08987,1.0899,15
2024-11-04 06:23:00,1.0899,1.08991,1.08988,1.0899,6
2024-11-04 06:24:00,1.08991,1.08992,1.0899,1.08991,8
2024-11-04 06:25:00,1.0899,1.08997,1.0899,1.08991,14
2024-11-04 06:26:00,1.08992,1.08992,1.0898,1.0898,16
2024-11-04 06:27:00,1.0898,1.08986,1.08979,1.08986,16
2024-11-04 06:28:00,1.08986,1.08986,1.08983,1.08985,8
2024-11-04 06:29:00,1.08985,1.08986,1.08984,1.08986,6
2024-11-04 06:30:00,1.08989,1.0899,1.0898,1.0898,15
2024-11-04 06:31:00,1.0898,1.08981,1.08976,1.0898,10
2024-11-04 06:32:00,1.08978,1.08979,1.08974,1.08979,12
2024-11-04 06:33:00,1.0898,1.08987,1.0898,1.08986,5
2024-11-04 06:34:00,1.08986,1.08986,1.08982,1.08982,4
2024-11-04 06:35:00,1.08982,1.08987,1.08982,1.08987,8
2024-11-04 06:36:00,1.08987,1.0899,1.08985,1.0899,10
2024-11-04 06:37:00,1.08989,1.08993,1.08989,1.08991,11
2024-11-04 06:38:00,1.08991,1.08992,1.0899,1.08991,11
2024-11-04 06:39:00,1.08991,1.08996,1.08991,1.08996,15
2024-11-04 06:40:00,1.09,1.09001,1.08995,1.08999,21
2024-11-04 06:41:00,1.08999,1.0901,1.08999,1.0901,10
2024-11-04 06:42:00,1.09012,1.0902,1.0901,1.09017,22
2024-11-04 06:43:00,1.09016,1.0902,1.09015,1.09016,18
2024-11-04 06:44:00,1.09015,1.09022,1.09015,1.09019,16
2024-11-04 06:45:00,1.09019,1.09022,1.09019,1.09022,6
2024-11-04 06:46:00,1.09025,1.09025,1.09022,1.09024,14
2024-11-04 06:47:00,1.09023,1.09025,1.09021,1.09022,8
2024-11-04 06:48:00,1.09021,1.09021,1.09015,1.09015,6
2024-11-04 06:49:00,1.09015,1.09016,1.09009,1.09009,12
2024-11-04 06:50:00,1.0901,1.0901,1.08986,1.08989,29
2024-11-04 06:51:00,1.0899,1.0899,1.08986,1.0899,21
2024-11-04 06:52:00,1.0899,1.08991,1.08985,1.08986,9
2024-11-04 06:53:00,1.08987,1.08996,1.08987,1.08994,9
2024-11-04 06:54:00,1.08995,1.08996,1.08995,1.08996,6
2024-11-04 06:55:00,1.08995,1.08997,1.08995,1.08996,15
2024-11-04 06:56:00,1.08996,1.08996,1.08983,1.08983,13
2024-11-04 06:57:00,1.08983,1.08986,1.08972,1.08972,23
2024-11-04 06:58:00,1.08972,1.08975,1.08967,1.08971,29
2024-11-04 06:59:00,1.08971,1.08976,1.08971,1.08973,20
2024-11-04 07:00:00,1.08973,1.08974,1.08954,1.08959,30
2024-11-04 07:01:00,1.0896,1.0896,1.08945,1.08945,15
2024-11-04 07:02:00,1.08944,1.08955,1.08944,1.08955,33
2024-11-04 07:03:00,1.08955,1.08965,1.08955,1.08962,25
2024-11-04 07:04:00,1.08965,1.08971,1.08965,1.08969,17
2024-11-04 07:05:00,1.08969,1.08971,1.08966,1.08966,19
2024-11-04 07:06:00,1.08965,1.08972,1.0896,1.08961,22
2024-11-04 07:07:00,1.08961,1.08961,1.08945,1.08945,25
2024-11-04 07:08:00,1.08942,1.08947,1.08942,1.08944,23
2024-11-04 07:09:00,1.08942,1.08952,1.08942,1.08949,29
2024-11-04 07:10:00,1.0895,1.08951,1.08947,1.08948,13
2024-11-04 07:11:00,1.08948,1.08951,1.08945,1.08948,13
2024-11-04 07:12:00,1.08948,1.08951,1.08945,1.08946,11
2024-11-04 07:13:00,1.08945,1.0895299999999999,1.08943,1.08951,18
2024-11-04 07:14:00,1.08952,1.08952,1.0895,1.08952,16
2024-11-04 07:15:00,1.08951,1.08954,1.0895,1.08952,12
2024-11-04 07:16:00,1.08954,1.08956,1.0895,1.0895,15
2024-11-04 07:17:00,1.0895,1.0895,1.08942,1.08949,22
2024-11-04 07:18:00,1.0895,1.0895299999999999,1.0895,1.08952,14
2024-11-04 07:19:00,1.0895299999999999,1.08956,1.08951,1.08955,15
2024-11-04 07:20:00,1.08955,1.08962,1.08955,1.08962,17
2024-11-04 07:21:00,1.08961,1.08962,1.0896,1.08961,15
2024-11-04 07:22:00,1.0896,1.08961,1.08955,1.08956,9
2024-11-04 07:23:00,1.08956,1.08961,1.08956,1.08961,5
2024-11-04 07:24:00,1.08961,1.08961,1.0896,1.0896,12
2024-11-04 07:25:00,1.08957,1.08961,1.08954,1.0896,9
2024-11-04 07:26:00,1.08957,1.08961,1.08955,1.08961,11
2024-11-04 07:27:00,1.08962,1.08965,1.0896,1.0896,12
2024-11-04 07:28:00,1.0896,1.0896,1.08952,1.08955,19
2024-11-04 07:29:00,1.08956,1.08956,1.08949,1.0895,18
2024-11-04 07:30:00,1.08949,1.0895,1.08945,1.08946,18
2024-11-04 07:31:00,1.08946,1.08952,1.08945,1.08952,17
2024-11-04 07:32:00,1.08952,1.08961,1.0895,1.08959,18
2024-11-04 07:33:00,1.08957,1.08959,1.08954,1.08957,15
2024-11-04 07:34:00,1.08956,1.08957,1.08952,1.08956,15
2024-11-04 07:35:00,1.08956,1.0896,1.08956,1.0896,10
2024-11-04 07:36:00,1.08961,1.08967,1.0896,1.08965,15
2024-11-04 07:37:00,1.08965,1.08969,1.08964,1.08964,17
2024-11-04 07:38:00,1.08964,1.08965,1.08952,1.08957,23
2024-11-04 07:39:00,1.08957,1.08961,1.08956,1.0896,11
2024-11-04 07:40:00,1.08958,1.08962,1.08958,1.0896,23
2024-11-04 07:41:00,1.0896,1.08968,1.0896,1.08966,20
2024-11-04 07:42:00,1.08967,1.08967,1.08963,1.08965,7
2024-11-04 07:43:00,1.08964,1.08964,1.0896,1.08961,23
2024-11-04 07:44:00,1.08962,1.08966,1.08957,1.08966,27
2024-11-04 07:45:00,1.08965,1.08971,1.08965,1.08968,12
2024-11-04 07:46:00,1.08968,1.08968,1.08965,1.08967,14
2024-11-04 07:47:00,1.08967,1.08967,1.08961,1.08962,14
2024-11-04 07:48:00,1.08962,1.08962,1.08959,1.08959,8
2024-11-04 07:49:00,1.0896,1.08962,1.0896,1.08961,19
2024-11-04 07:50:00,1.08961,1.08962,1.0896,1.0896,8
2024-11-04 07:51:00,1.08961,1.08966,1.08957,1.0896,18
2024-11-04 07:52:00,1.08959,1.0896,1.08945,1.0896,15
2024-11-04 07:53:00,1.08961,1.08965,1.08958,1.08964,12
2024-11-04 07:54:00,1.08964,1.08966,1.08962,1.08965,21
2024-11-04 07:55:00,1.08965,1.08978,1.08965,1.08978,31
2024-11-04 07:56:00,1.08978,1.08986,1.08978,1.08983,27
2024-11-04 07:57:00,1.08983,1.08996,1.08983,1.08996,27
2024-11-04 07:58:00,1.08995,1.08998,1.08986,1.08987,21
2024-11-04 07:59:00,1.08986,1.08989,1.08986,1.08988,8
2024-11-04 08:00:00,1.08988,1.09,1.08987,1.08999,27
2024-11-04 08:01:00,1.08999,1.09008,1.08999,1.09002,20
2024-11-04 08:02:00,1.09002,1.09005,1.08997,1.08997,23
2024-11-04 08:03:00,1.08997,1.09003,1.08992,1.09003,21
2024-11-04 08:04:00,1.09006,1.09017,1.09006,1.0901399999999999,27
2024-11-04 08:05:00,1.0901399999999999,1.0901399999999999,1.0901,1.09011,24
2024-11-04 08:06:00,1.09012,1.09012,1.09003,1.09003,22
2024-11-04 08:07:00,1.09004,1.09004,1.0899,1.0899,16
2024-11-04 08:08:00,1.08991,1.08991,1.08987,1.08987,16
2024-11-04 08:09:00,1.08986,1.08986,1.08976,1.0898,17
2024-11-04 08:10:00,1.08979,1.08981,1.08976,1.08976,22
2024-11-04 08:11:00,1.08977,1.08979,1.08965,1.08968,21
2024-11-04 08:12:00,1.08967,1.08971,1.08956,1.08956,18
2024-11-04 08:13:00,1.08955,1.08957,1.0895,1.08951,23
2024-11-04 08:14:00,1.08955,1.08961,1.0895,1.08956,32
2024-11-04 08:15:00,1.08955,1.08957,1.08948,1.08957,29
2024-11-04 08:16:00,1.08957,1.08965,1.08952,1.08965,26
2024-11-04 08:17:00,1.08965,1.08965,1.08959,1.0896,16
2024-11-04 08:18:00,1.08961,1.08972,1.08961,1.08971,19
2024-11-04 08:19:00,1.0897000000000001,1.08975,1.08961,1.08975,26
2024-11-04 08:20:00,1.08976,1.08976,1.08966,1.08973,32
2024-11-04 08:21:00,1.08972,1.08975,1.0897000000000001,1.08975,18
2024-11-04 08:22:00,1.08975,1.08982,1.0897000000000001,1.08982,31
2024-11-04 08:23:00,1.08984,1.08987,1.08982,1.08984,24
2024-11-04 08:24:00,1.08983,1.08991,1.08982,1.08982,22
2024-11-04 08:25:00,1.08981,1.08981,1.08958,1.08961,28
2024-11-04 08:26:00,1.08961,1.08963,1.0896,1.0896,21
2024-11-04 08:27:00,1.08961,1.08971,1.0896,1.08971,20
2024-11-04 08:28:00,1.08971,1.08972,1.08969,1.08972,15
2024-11-04 08:29:00,1.08972,1.08972,1.08969,1.08969,21
2024-11-04 08:30:00,1.08969,1.08971,1.08965,1.08965,20
2024-11-04 08:31:00,1.08965,1.08966,1.08957,1.0896,17
2024-11-04 08:32:00,1.08961,1.08961,1.08954,1.08956,12
2024-11-04 08:33:00,1.08955,1.08962,1.08955,1.0896,16
2024-11-04 08:34:00,1.08961,1.08967,1.08961,1.08965,22
2024-11-04 08:35:00,1.08963,1.08972,1.08962,1.08962,17
2024-11-04 08:36:00,1.08962,1.08971,1.08962,1.08967,20
2024-11-04 08:37:00,1.08967,1.08969,1.08962,1.08966,27
2024-11-04 08:38:00,1.08967,1.08967,1.08963,1.08967,18
2024-11-04 08:39:00,1.08967,1.08971,1.08963,1.08967,18
2024-11-04 08:40:00,1.08965,1.08976,1.08964,1.08972,19
2024-11-04 08:41:00,1.08972,1.08972,1.08962,1.08963,18
2024-11-04 08:42:00,1.08962,1.08966,1.08946,1.08957,28
2024-11-04 08:43:00,1.08957,1.08962,1.08957,1.08959,10
2024-11-04 08:44:00,1.0896,1.08962,1.08956,1.08958,19
2024-11-04 08:45:00,1.08957,1.08957,1.08946,1.08946,23
2024-11-04 08:46:00,1.08945,1.08948,1.0894,1.08947,27
2024-11-04 08:47:00,1.08947,1.08949,1.08946,1.08947,10
2024-11-04 08:48:00,1.08947,1.08956,1.08947,1.08947,19
2024-11-04 08:49:00,1.08948,1.08949,1.08934,1.08937,26
2024-11-04 08:50:00,1.08936,1.08944,1.08935,1.08942,18
2024-11-04 08:51:00,1.08943,1.08943,1.08928,1.08934,27
2024-11-04 08:52:00,1.08934,1.08935,1.08927,1.08929,24
2024-11-04 08:53:00,1.0893,1.08935,1.0893,1.08931,12
2024-11-04 08:54:00,1.08931,1.08932,1.08931,1.08932,12
2024-11-04 08:55:00,1.08931,1.08931,1.08913,1.0892,22
2024-11-04 08:56:00,1.0892,1.08926,1.08919,1.0892,28
2024-11-04 08:57:00,1.08921,1.08922,1.08919,1.08919,24
2024-11-04 08:58:00,1.0892,1.08921,1.08914,1.08915,24
2024-11-04 08:59:00,1.08915,1.08922,1.08912,1.08914,23
2024-11-04 09:00:00,1.08916,1.08921,1.08891,1.08891,54
2024-11-04 09:01:00,1.08891,1.08905,1.08887,1.08902,48
2024-11-04 09:02:00,1.08901,1.08908,1.08901,1.08903,39
2024-11-04 09:03:00,1.08903,1.08917,1.08902,1.08913,44
2024-11-04 09:04:00,1.08913,1.08913,1.08902,1.08906,39
2024-11-04 09:05:00,1.08906,1.08913,1.08898,1.08906,51
2024-11-04 09:06:00,1.08908,1.08914,1.08902,1.0891,39
2024-11-04 09:07:00,1.0891,1.0891,1.08898,1.08899,18
2024-11-04 09:08:00,1.08898,1.089,1.08891,1.08894,28
2024-11-04 09:09:00,1.08894,1.08905,1.08891,1.089,25
2024-11-04 09:10:00,1.089,1.08912,1.0889199999999999,1.08912,32
2024-11-04 09:11:00,1.08911,1.08912,1.08902,1.08911,29
2024-11-04 09:12:00,1.08912,1.08912,1.08891,1.08891,35
2024-11-04 09:13:00,1.0889,1.08906,1.0889,1.08902,34
2024-11-04 09:14:00,1.08902,1.08912,1.089,1.08912,18
2024-11-04 09:15:00,1.08911,1.08927,1.0891,1.08925,21
2024-11-04 09:16:00,1.08925,1.08932,1.08925,1.08928,21
2024-11-04 09:17:00,1.08926,1.08932,1.08926,1.08931,17
2024-11-04 09:18:00,1.08931,1.08945,1.08931,1.08945,19
2024-11-04 09:19:00,1.08945,1.08945,1.08927,1.0893,31
2024-11-04 09:20:00,1.08931,1.08932,1.08921,1.08927,17
2024-11-04 09:21:00,1.08926,1.08926,1.08902,1.08903,31
2024-11-04 09:22:00,1.08902,1.08902,1.0888,1.0888,36
2024-11-04 09:23:00,1.0888,1.08883,1.0887,1.08878,44
2024-11-04 09:24:00,1.08877,1.08891,1.08871,1.08891,37
2024-11-04 09:25:00,1.08891,1.0889199999999999,1.08876,1.08876,34
2024-11-04 09:26:00,1.08876,1.08901,1.08876,1.08901,26
2024-11-04 09:27:00,1.08901,1.08907,1.089,1.08902,25
2024-11-04 09:28:00,1.08901,1.0891,1.08894,1.08895,30
2024-11-04 09:29:00,1.08895,1.089,1.08886,1.08891,32
2024-11-04 09:30:00,1.08889,1.08922,1.08889,1.08918,30
2024-11-04 09:31:00,1.08915,1.08926,1.08915,1.08923,26
2024-11-04 09:32:00,1.08923,1.08938,1.08923,1.08937,24
2024-11-04 09:33:00,1.08937,1.08937,1.08923,1.08928,24
2024-11-04 09:34:00,1.08927,1.08937,1.08923,1.08937,30
2024-11-04 09:35:00,1.08937,1.08943,1.08937,1.08942,14
2024-11-04 09:36:00,1.08942,1.08955,1.08942,1.08955,22
2024-11-04 09:37:00,1.0895299999999999,1.0895299999999999,1.0894,1.08952,29
2024-11-04 09:38:00,1.08952,1.0895299999999999,1.08926,1.08933,38
2024-11-04 09:39:00,1.08932,1.08935,1.08921,1.08926,37
2024-11-04 09:40:00,1.0892,1.08941,1.08915,1.0893,30
2024-11-04 09:41:00,1.08926,1.08931,1.08925,1.0893,24
2024-11-04 09:42:00,1.08931,1.08932,1.0892,1.08926,28
2024-11-04 09:43:00,1.08926,1.08932,1.0892,1.0892,30
2024-11-04 09:44:00,1.08919,1.08923,1.08919,1.08922,26
2024-11-04 09:45:00,1.08922,1.08922,1.08886,1.0889199999999999,35
2024-11-04 09:46:00,1.089,1.08916,1.089,1.08912,20
2024-11-04 09:47:00,1.08913,1.08913,1.08903,1.08908,31
2024-11-04 09:48:00,1.08905,1.08917,1.08905,1.08917,39
2024-11-04 09:49:00,1.08917,1.08917,1.08906,1.08915,30
2024-11-04 09:50:00,1.08914,1.08915,1.089,1.089,30
2024-11-04 09:51:00,1.08901,1.08901,1.0888,1.08886,30
2024-11-04 09:52:00,1.0889,1.08906,1.08888,1.08906,31
2024-11-04 09:53:00,1.08906,1.08907,1.08891,1.0889199999999999,27
2024-11-04 09:54:00,1.08891,1.08911,1.08891,1.08906,24
2024-11-04 09:55:00,1.08906,1.08913,1.08902,1.08911,23
2024-11-04 09:56:00,1.08912,1.0893,1.08911,1.08922,28
2024-11-04 09:57:00,1.08921,1.08921,1.08911,1.08916,17
2024-11-04 09:58:00,1.08911,1.08914,1.08901,1.08907,27
2024-11-04 09:59:00,1.08907,1.08912,1.08901,1.08912,32
2024-11-04 10:00:00,1.08911,1.08919,1.08904,1.08907,61
2024-11-04 10:01:00,1.08912,1.08938,1.08907,1.08929,52
2024-11-04 10:02:00,1.08928,1.08928,1.08901,1.08902,47
2024-11-04 10:03:00,1.08902,1.08922,1.08894,1.08916,50
2024-11-04 10:04:00,1.08916,1.08932,1.08916,1.08921,28
2024-11-04 10:05:00,1.08921,1.08931,1.08921,1.08927,36
2024-11-04 10:06:00,1.08927,1.08936,1.08921,1.08933,30
2024-11-04 10:07:00,1.08934,1.08966,1.08934,1.08963,51
2024-11-04 10:08:00,1.08963,1.08971,1.08954,1.08954,26
2024-11-04 10:09:00,1.08954,1.08972,1.08954,1.0897000000000001,31
2024-11-04 10:10:00,1.08971,1.0899,1.0897000000000001,1.08986,40
2024-11-04 10:11:00,1.08987,1.08996,1.08986,1.08994,38
2024-11-04 10:12:00,1.08996,1.09006,1.08991,1.08999,17
2024-11-04 10:13:00,1.08999,1.09,1.08991,1.08995,32
2024-11-04 10:14:00,1.08995,1.08996,1.08976,1.08987,29
2024-11-04 10:15:00,1.08991,1.08997,1.08974,1.0898,38
2024-11-04 10:16:00,1.08982,1.08988,1.0898,1.08985,25
2024-11-04 10:17:00,1.08985,1.08991,1.08974,1.08978,32
2024-11-04 10:18:00,1.08978,1.08978,1.08963,1.08965,24
2024-11-04 10:19:00,1.08965,1.08977,1.08965,1.08969,30
2024-11-04 10:20:00,1.0897000000000001,1.0897000000000001,1.08955,1.08962,29
2024-11-04 10:21:00,1.08961,1.08968,1.08955,1.08965,38
2024-11-04 10:22:00,1.08966,1.08967,1.08955,1.08957,18
2024-11-04 10:23:00,1.08956,1.08971,1.08954,1.08955,28
2024-11-04 10:24:00,1.08955,1.08967,1.08954,1.08966,36
2024-11-04 10:25:00,1.08966,1.08968,1.08937,1.08941,44
2024-11-04 10:26:00,1.08941,1.08952,1.08934,1.08941,45
2024-11-04 10:27:00,1.08941,1.08948,1.08938,1.08946,40
2024-11-04 10:28:00,1.08947,1.08948,1.08933,1.08936,40
2024-11-04 10:29:00,1.08935,1.0895299999999999,1.08935,1.08951,39
2024-11-04 10:30:00,1.08951,1.08954,1.08941,1.08947,30
2024-11-04 10:31:00,1.08946,1.08947,1.08939,1.08941,36
2024-11-04 10:32:00,1.08942,1.08943,1.08907,1.08907,38
2024-11-04 10:33:00,1.08906,1.08921,1.08903,1.08921,42
2024-11-04 10:34:00,1.08923,1.08946,1.08923,1.08932,62
2024-11-04 10:35:00,1.08929,1.08937,1.08925,1.08933,47
2024-11-04 10:36:00,1.08935,1.08947,1.08931,1.08946,38
2024-11-04 10:37:00,1.08945,1.0895,1.08945,1.08948,39
2024-11-04 10:38:00,1.08949,1.08956,1.08949,1.08954,37
2024-11-04 10:39:00,1.08952,1.08952,1.08936,1.08938,45
2024-11-04 10:40:00,1.08938,1.08938,1.08911,1.08912,37
2024-11-04 10:41:00,1.08912,1.08912,1.0891,1.08911,23
2024-11-04 10:42:00,1.08911,1.08912,1.08902,1.0891,38
2024-11-04 10:43:00,1.0891,1.08928,1.0891,1.08926,32
2024-11-04 10:44:00,1.08926,1.08928,1.08915,1.08915,23
2024-11-04 10:45:00,1.08914,1.0892,1.08907,1.08912,31
2024-11-04 10:46:00,1.08914,1.08915,1.08905,1.08912,33
2024-11-04 10:47:00,1.08912,1.08912,1.08901,1.08901,39
2024-11-04 10:48:00,1.08903,1.08905,1.0889199999999999,1.08899,41
2024-11-04 10:49:00,1.08899,1.08903,1.08896,1.08898,32
2024-11-04 10:50:00,1.089,1.08911,1.0889199999999999,1.08897,25
2024-11-04 10:51:00,1.08897,1.08922,1.08896,1.08922,33
2024-11-04 10:52:00,1.08922,1.08922,1.0890900000000001,1.08912,22
2024-11-04 10:53:00,1.08913,1.08919,1.08911,1.08916,30
2024-11-04 10:54:00,1.08916,1.08921,1.08912,1.08912,28
2024-11-04 10:55:00,1.08911,1.0893,1.08911,1.08924,33
2024-11-04 10:56:00,1.08924,1.08938,1.08922,1.08937,43
2024-11-04 10:57:00,1.08937,1.08937,1.08919,1.08924,37
2024-11-04 10:58:00,1.0893,1.08938,1.08925,1.08938,34
2024-11-04 10:59:00,1.08938,1.08942,1.08927,1.08928,29
2024-11-04 11:00:00,1.08926,1.08938,1.08916,1.08937,44
2024-11-04 11:01:00,1.08937,1.08957,1.08933,1.08951,39
2024-11-04 11:02:00,1.08951,1.08955,1.0894,1.0895,41
2024-11-04 11:03:00,1.0895,1.0896,1.08943,1.08956,28
2024-11-04 11:04:00,1.08957,1.08962,1.0895299999999999,1.08959,38
2024-11-04 11:05:00,1.08958,1.0896,1.08943,1.08943,38
2024-11-04 11:06:00,1.08943,1.08948,1.08937,1.08937,29
2024-11-04 11:07:00,1.08937,1.08937,1.08912,1.08912,37
2024-11-04 11:08:00,1.08912,1.08926,1.08911,1.08926,27
2024-11-04 11:09:00,1.08925,1.08931,1.08916,1.08916,33
2024-11-04 11:10:00,1.08916,1.08931,1.08914,1.08931,32
2024-11-04 11:11:00,1.08931,1.0895299999999999,1.0893,1.0895299999999999,27
2024-11-04 11:12:00,1.0895299999999999,1.08954,1.08945,1.08952,34
2024-11-04 11:13:00,1.08952,1.08952,1.08945,1.08947,23
2024-11-04 11:14:00,1.08948,1.08963,1.08948,1.08962,32
2024-11-04 11:15:00,1.08965,1.08975,1.08961,1.08961,20
2024-11-04 11:16:00,1.08961,1.08975,1.08961,1.08968,32
2024-11-04 11:17:00,1.08967,1.08974,1.08964,1.08973,25
2024-11-04 11:18:00,1.08973,1.08983,1.08973,1.08976,38
2024-11-04 11:19:00,1.08977,1.08977,1.08958,1.08958,34
2024-11-04 11:20:00,1.08957,1.08959,1.08945,1.08954,37
2024-11-04 11:21:00,1.08956,1.08961,1.0895,1.0895,25
2024-11-04 11:22:00,1.0895,1.0895,1.08924,1.08933,49
2024-11-04 11:23:00,1.08934,1.08936,1.0892,1.08928,29
2024-11-04 11:24:00,1.08926,1.08957,1.08925,1.08955,43
2024-11-04 11:25:00,1.08956,1.08973,1.08956,1.08967,43
2024-11-04 11:26:00,1.08967,1.08975,1.08967,1.0897000000000001,21
2024-11-04 11:27:00,1.0897000000000001,1.08981,1.08969,1.08976,22
2024-11-04 11:28:00,1.08976,1.08979,1.08972,1.08975,23
2024-11-04 11:29:00,1.08974,1.08976,1.0897000000000001,1.08974,24
2024-11-04 11:30:00,1.08975,1.08986,1.08974,1.08981,32
2024-11-04 11:31:00,1.0898,1.08981,1.0897000000000001,1.08971,18
2024-11-04 11:32:00,1.08972,1.0899,1.08971,1.0899,34
2024-11-04 11:33:00,1.08989,1.08991,1.08983,1.0899,24
2024-11-04 11:34:00,1.0899,1.08995,1.08987,1.08987,26
2024-11-04 11:35:00,1.08988,1.08996,1.08981,1.08995,26
2024-11-04 11:36:00,1.08996,1.09006,1.08995,1.09005,26
2024-11-04 11:37:00,1.09006,1.09017,1.09006,1.09017,35
2024-11-04 11:38:00,1.09016,1.0902,1.09011,1.0902,22
2024-11-04 11:39:00,1.0902,1.0902,1.09012,1.09017,35
2024-11-04 11:40:00,1.09017,1.0902,1.09011,1.09013,37
2024-11-04 11:41:00,1.09012,1.09013,1.09008,1.09008,38
2024-11-04 11:42:00,1.09008,1.09008,1.08992,1.08999,18
2024-11-04 11:43:00,1.09,1.09007,1.08997,1.09007,19
2024-11-04 11:44:00,1.09006,1.09007,1.08995,1.09002,30
2024-11-04 11:45:00,1.09002,1.09007,1.09002,1.09005,24
2024-11-04 11:46:00,1.09004,1.09007,1.08994,1.08995,34
2024-11-04 11:47:00,1.08994,1.08995,1.08979,1.08981,25
2024-11-04 11:48:00,1.08981,1.08991,1.08979,1.08979,29
2024-11-04 11:49:00,1.08981,1.08986,1.08979,1.08979,29
2024-11-04 11:50:00,1.08979,1.0898,1.08959,1.08959,39
2024-11-04 11:51:00,1.08956,1.0896,1.08949,1.0896,39
2024-11-04 11:52:00,1.08959,1.08966,1.08954,1.08963,26
2024-11-04 11:53:00,1.08963,1.08971,1.08963,1.08971,19
2024-11-04 11:54:00,1.08971,1.08991,1.08971,1.08971,32
2024-11-04 11:55:00,1.0897000000000001,1.08975,1.08967,1.08974,23
2024-11-04 11:56:00,1.08975,1.08976,1.08961,1.08965,30
2024-11-04 11:57:00,1.08964,1.08979,1.08964,1.08972,44
